R,G,B,hue,High_or_Low
12,16,23,0.6,Low group
30,24,16,0.6,Low group
2,3,5,0.6,Low group
-5,-2,1,0.6,Low group
-19,-14,-6,0.6,Low group
6,7,8,0.6,Low group
5,3,1,0.6,Low group
-17,-20,-22,0.6,Low group
27,23,19,0.6,Low group
-21,-19,-15,0.6,Low group
12,11,11,0.6,Low group
1,-5,-15,0.6,Low group
-24,-24,-24,0.6,Low group
-15,-8,2,0.6,Low group
6,6,6,0.6,Low group
18,16,14,0.6,Low group
6,-1,-11,0.6,Low group
30,24,16,0.6,Low group
9,14,23,0.6,Low group
26,25,24,0.6,Low group
4,-2,-12,0.6,Low group
-5,-4,0,0.6,Low group
9,9,10,0.6,Low group
18,16,15,0.6,Low group
2,-6,-18,0.6,Low group
1,2,4,0.6,Low group
-7,-2,4,0.6,Low group
5,3,0,0.6,Low group
-19,-16,-12,0.6,Low group
3,9,19,0.6,Low group
6,-1,-12,0.6,Low group
-4,1,10,0.6,Low group
24,23,21,0.6,Low group
-7,-5,-1,0.6,Low group
21,17,12,0.6,Low group
-6,-13,-23,0.6,Low group
34,30,25,0.6,Low group
-11,-14,-18,0.6,Low group
-14,-13,-10,0.6,Low group
-17,-11,0,0.6,Low group
1,-6,-18,0.6,Low group
28,24,18,0.6,Low group
-3,-12,-24,0.6,Low group
9,14,22,0.6,Low group
-18,-14,-6,0.6,Low group
6,7,8,0.6,Low group
2,10,21,0.6,Low group
23,16,7,0.6,Low group
35,30,24,0.6,Low group
-11,-7,0,0.6,Low group
21,20,19,0.6,Low group
-8,0,11,0.6,Low group
-6,-2,4,0.6,Low group
-11,-15,-20,0.6,Low group
-3,-2,0,0.6,Low group
29,24,18,0.6,Low group
-9,-9,-10,0.6,Low group
30,28,25,0.6,Low group
-14,-7,3,0.6,Low group
28,23,15,0.6,Low group
-12,-16,-22,0.6,Low group
-6,0,11,0.6,Low group
-16,-15,-11,0.6,Low group
-23,-24,-24,0.6,Low group
11,10,9,0.6,Low group
20,14,5,0.6,Low group
13,12,13,0.6,Low group
-20,-22,-25,0.6,Low group
3,9,21,0.6,Low group
25,22,17,0.6,Low group
11,14,19,0.6,Low group
5,8,13,0.6,Low group
-2,-8,-17,0.6,Low group
-1,-5,-10,0.6,Low group
0,3,10,0.6,Low group
-5,-4,-2,0.6,Low group
4,5,6,0.6,Low group
-10,-14,-19,0.6,Low group
1,8,20,0.6,Low group
18,12,5,0.6,Low group
-9,-14,-21,0.6,Low group
-15,-12,-8,0.6,Low group
0,4,11,0.6,Low group
7,14,25,0.6,Low group
3,-5,-18,0.6,Low group
27,25,22,0.6,Low group
10,11,13,0.6,Low group
-11,-13,-15,0.6,Low group
1,1,1,0.6,Low group
15,13,10,0.6,Low group
-11,-15,-22,0.6,Low group
9,11,14,0.6,Low group
-9,-13,-17,0.6,Low group
35,31,25,0.6,Low group
-10,-12,-14,0.6,Low group
-20,-21,-22,0.6,Low group
9,0,-11,0.6,Low group
21,16,8,0.6,Low group
-1,6,20,0.6,Low group
6,4,3,0.6,Low group
-3,-10,-19,0.6,Low group
-16,-12,-5,0.6,Low group
19,11,0,0.6,Low group
8,9,12,0.6,Low group
-11,-7,-1,0.6,Low group
-4,1,11,0.6,Low group
2,-3,-10,0.6,Low group
10,15,24,0.6,Low group
-18,-15,-8,0.6,Low group
3,9,19,0.6,Low group
-15,-9,0,0.6,Low group
8,13,21,0.6,Low group
24,18,10,0.6,Low group
20,15,8,0.6,Low group
2,-3,-11,0.6,Low group
4,7,12,0.6,Low group
-17,-13,-8,0.6,Low group
-1,0,3,0.6,Low group
-1,4,13,0.6,Low group
8,7,7,0.6,Low group
3,0,-6,0.6,Low group
-11,-8,-3,0.6,Low group
0,-3,-7,0.6,Low group
5,6,9,0.6,Low group
-6,-9,-13,0.6,Low group
-20,-14,-5,0.6,Low group
-7,-8,-9,0.6,Low group
10,1,-9,0.6,Low group
-4,4,17,0.6,Low group
1,0,0,0.6,Low group
11,5,-3,0.6,Low group
-23,-20,-14,0.6,Low group
18,18,20,0.6,Low group
-13,-18,-25,0.6,Low group
7,0,-8,0.6,Low group
20,17,13,0.6,Low group
-9,-5,0,0.6,Low group
15,13,11,0.6,Low group
-7,0,12,0.6,Low group
32,26,18,0.6,Low group
34,28,19,0.6,Low group
30,27,22,0.6,Low group
27,25,22,0.6,Low group
25,23,21,0.6,Low group
2,5,10,0.6,Low group
24,17,8,0.6,Low group
-15,-16,-18,0.6,Low group
0,-2,-3,0.6,Low group
-5,0,6,0.6,Low group
-11,-10,-9,0.6,Low group
-5,-9,-14,0.6,Low group
19,15,9,0.6,Low group
9,3,-5,0.6,Low group
-14,-11,-7,0.6,Low group
-19,-17,-14,0.6,Low group
3,-1,-6,0.6,Low group
5,10,18,0.6,Low group
-17,-17,-15,0.6,Low group
-17,-11,-1,0.6,Low group
23,19,15,0.6,Low group
6,0,-6,0.6,Low group
-16,-14,-11,0.6,Low group
4,3,2,0.6,Low group
22,19,14,0.6,Low group
22,18,13,0.6,Low group
2,-1,-4,0.6,Low group
2,-2,-9,0.6,Low group
14,10,6,0.6,Low group
0,3,7,0.6,Low group
3,7,14,0.6,Low group
1,-6,-17,0.6,Low group
-12,-15,-18,0.6,Low group
11,12,13,0.6,Low group
8,4,0,0.6,Low group
-14,-11,-5,0.6,Low group
2,6,14,0.6,Low group
6,8,13,0.6,Low group
-24,-23,-21,0.6,Low group
-22,-21,-19,0.6,Low group
4,-1,-9,0.6,Low group
-8,-15,-24,0.6,Low group
-14,-16,-19,0.6,Low group
16,15,14,0.6,Low group
-1,2,9,0.6,Low group
25,19,11,0.6,Low group
17,11,2,0.6,Low group
-7,-13,-21,0.6,Low group
-28,-25,-19,0.6,Low group
25,24,23,0.6,Low group
-10,-15,-22,0.6,Low group
22,19,16,0.6,Low group
11,11,12,0.6,Low group
8,14,24,0.6,Low group
35,31,25,0.6,Low group
22,21,22,0.6,Low group
28,26,24,0.6,Low group
-3,-4,-6,0.6,Low group
22,22,21,0.6,Low group
30,26,21,0.6,Low group
10,15,23,0.6,Low group
15,11,7,0.6,Low group
3,8,16,0.6,Low group
13,15,18,0.6,Low group
0,-1,-3,0.6,Low group
-26,-23,-18,0.6,Low group
28,21,13,0.6,Low group
14,14,15,0.6,Low group
-20,-22,-23,0.6,Low group
-2,6,21,0.6,Low group
-4,-3,0,0.6,Low group
13,10,6,0.6,Low group
-5,-9,-16,0.6,Low group
-7,-9,-12,0.6,Low group
2,-1,-5,0.6,Low group
12,12,13,0.6,Low group
-5,-3,0,0.6,Low group
-1,-10,-21,0.6,Low group
37,31,24,0.6,Low group
6,10,18,0.6,Low group
14,9,2,0.6,Low group
14,15,17,0.6,Low group
-22,-21,-19,0.6,Low group
15,11,7,0.6,Low group
11,16,23,0.6,Low group
-2,-10,-21,0.6,Low group
-17,-14,-10,0.6,Low group
4,5,6,0.6,Low group
-2,-4,-6,0.6,Low group
18,14,8,0.6,Low group
16,13,11,0.6,Low group
16,18,22,0.6,Low group
-9,-3,6,0.6,Low group
-10,-10,-10,0.6,Low group
8,8,9,0.6,Low group
10,8,6,0.6,Low group
17,16,14,0.6,Low group
19,14,7,0.6,Low group
0,-4,-10,0.6,Low group
30,26,20,0.6,Low group
-14,-10,-4,0.6,Low group
4,12,25,0.6,Low group
13,16,20,0.6,Low group
-10,-9,-6,0.6,Low group
16,17,21,0.6,Low group
2,-4,-15,0.6,Low group
-26,-23,-17,0.6,Low group
1,0,-1,0.6,Low group
-11,-16,-22,0.6,Low group
10,4,-2,0.6,Low group
-26,-25,-23,0.6,Low group
-13,-16,-20,0.6,Low group
3,9,18,0.6,Low group
11,16,24,0.6,Low group
9,1,-10,0.6,Low group
1,-1,-4,0.6,Low group
-6,-10,-15,0.6,Low group
14,15,18,0.6,Low group
12,12,13,0.6,Low group
-6,1,13,0.6,Low group
32,26,18,0.6,Low group
10,13,18,0.6,Low group
2,-3,-10,0.6,Low group
20,18,16,0.6,Low group
-21,-21,-20,0.6,Low group
5,-3,-16,0.6,Low group
0,-2,-5,0.6,Low group
4,3,2,0.6,Low group
22,20,17,0.6,Low group
-2,-2,0,0.6,Low group
10,7,3,0.6,Low group
18,17,16,0.6,Low group
-6,0,8,0.6,Low group
11,14,20,0.6,Low group
-5,0,7,0.6,Low group
-12,-11,-8,0.6,Low group
-5,-9,-15,0.6,Low group
-4,0,6,0.6,Low group
14,17,23,0.6,Low group
-4,3,16,0.6,Low group
0,2,6,0.6,Low group
8,8,9,0.6,Low group
3,9,19,0.6,Low group
-26,-24,-20,0.6,Low group
-4,-9,-17,0.6,Low group
-18,-13,-5,0.6,Low group
-25,-23,-19,0.6,Low group
11,12,14,0.6,Low group
-22,-23,-22,0.6,Low group
22,18,14,0.6,Low group
4,8,14,0.6,Low group
11,7,1,0.6,Low group
8,3,-3,0.6,Low group
13,7,0,0.6,Low group
8,6,4,0.6,Low group
-10,-8,-5,0.6,Low group
27,21,13,0.6,Low group
-3,-8,-15,0.6,Low group
23,18,11,0.6,Low group
1,3,6,0.6,Low group
12,9,6,0.6,Low group
13,12,11,0.6,Low group
21,14,5,0.6,Low group
-21,-18,-12,0.6,Low group
-25,-22,-17,0.6,Low group
3,1,-1,0.6,Low group
20,17,14,0.6,Low group
-13,-9,-3,0.6,Low group
8,7,6,0.6,Low group
-15,-15,-15,0.6,Low group
-24,-23,-22,0.6,Low group
10,3,-5,0.6,Low group
6,12,23,0.6,Low group
11,16,24,0.6,Low group
-20,-15,-8,0.6,Low group
9,13,20,0.6,Low group
-15,-9,1,0.6,Low group
-9,-2,8,0.6,Low group
15,19,25,0.6,Low group
-16,-19,-23,0.6,Low group
8,12,20,0.6,Low group
11,4,-3,0.6,Low group
-30,-28,-25,0.6,Low group
-6,1,12,0.6,Low group
9,8,6,0.6,Low group
31,27,21,0.6,Low group
4,3,3,0.6,Low group
0,8,22,0.6,Low group
1,-3,-8,0.6,Low group
12,4,-7,0.6,Low group
-13,-13,-12,0.6,Low group
24,24,24,0.6,Low group
-13,-15,-19,0.6,Low group
21,17,12,0.6,Low group
23,23,24,0.6,Low group
13,10,7,0.6,Low group
-1,-9,-20,0.6,Low group
-26,-21,-15,0.6,Low group
6,11,20,0.6,Low group
4,8,14,0.6,Low group
18,12,4,0.6,Low group
10,6,0,0.6,Low group
3,9,18,0.6,Low group
-11,-13,-16,0.6,Low group
7,7,7,0.6,Low group
0,5,16,0.6,Low group
12,6,-1,0.6,Low group
12,6,-3,0.6,Low group
2,-3,-11,0.6,Low group
18,13,7,0.6,Low group
5,1,-4,0.6,Low group
-18,-19,-21,0.6,Low group
2,-3,-11,0.6,Low group
-1,-6,-12,0.6,Low group
31,26,19,0.6,Low group
26,21,15,0.6,Low group
4,7,11,0.6,Low group
-8,-9,-10,0.6,Low group
-11,-11,-10,0.6,Low group
11,8,3,0.6,Low group
16,17,20,0.6,Low group
19,16,12,0.6,Low group
-3,-3,-4,0.6,Low group
-8,-15,-24,0.6,Low group
25,23,20,0.6,Low group
-10,-16,-23,0.6,Low group
7,12,19,0.6,Low group
-26,-24,-20,0.6,Low group
-1,6,18,0.6,Low group
-2,6,21,0.6,Low group
7,3,0,0.6,Low group
-5,-2,3,0.6,Low group
28,22,13,0.6,Low group
16,13,9,0.6,Low group
27,25,23,0.6,Low group
-23,-22,-20,0.6,Low group
-26,-24,-21,0.6,Low group
6,10,17,0.6,Low group
10,3,-5,0.6,Low group
-7,-3,4,0.6,Low group
9,11,16,0.6,Low group
3,9,18,0.6,Low group
-4,-6,-8,0.6,Low group
32,26,19,0.6,Low group
-11,-16,-23,0.6,Low group
6,0,-11,0.6,Low group
-15,-19,-24,0.6,Low group
17,19,21,0.6,Low group
0,-7,-18,0.6,Low group
-18,-12,-3,0.6,Low group
17,12,5,0.6,Low group
-8,-3,5,0.6,Low group
12,14,17,0.6,Low group
2,4,8,0.6,Low group
2,-3,-10,0.6,Low group
-1,6,19,0.6,Low group
-5,-10,-15,0.6,Low group
-12,-8,-1,0.6,Low group
10,3,-5,0.6,Low group
-16,-14,-10,0.6,Low group
2,3,5,0.6,Low group
0,9,23,0.6,Low group
21,14,5,0.6,Low group
-26,-22,-16,0.6,Low group
-9,-8,-6,0.6,Low group
-28,-26,-23,0.6,Low group
10,11,13,0.6,Low group
4,11,21,0.6,Low group
2,0,-2,0.6,Low group
3,-1,-8,0.6,Low group
-9,-7,-4,0.6,Low group
-21,-16,-8,0.6,Low group
-11,-9,-6,0.6,Low group
0,-4,-9,0.6,Low group
-3,3,14,0.6,Low group
-2,-9,-17,0.6,Low group
23,16,6,0.6,Low group
-16,-20,-25,0.6,Low group
-20,-15,-6,0.6,Low group
-8,-11,-15,0.6,Low group
29,26,22,0.6,Low group
6,4,2,0.6,Low group
17,9,0,0.6,Low group
-15,-10,-4,0.6,Low group
-17,-13,-7,0.6,Low group
-5,-9,-14,0.6,Low group
-2,7,22,0.6,Low group
2,3,4,0.6,Low group
3,-2,-11,0.6,Low group
2,0,-3,0.6,Low group
5,11,22,0.6,Low group
7,8,11,0.6,Low group
-7,-1,8,0.6,Low group
-12,-4,7,0.6,Low group
16,16,17,0.6,Low group
0,-1,-1,0.6,Low group
10,3,-5,0.6,Low group
-10,-8,-3,0.6,Low group
-2,-4,-6,0.6,Low group
-9,-7,-4,0.6,Low group
-12,-13,-14,0.6,Low group
9,13,19,0.6,Low group
5,6,9,0.6,Low group
-6,-12,-19,0.6,Low group
10,4,-4,0.6,Low group
2,4,8,0.6,Low group
-21,-20,-18,0.6,Low group
17,10,1,0.6,Low group
14,11,9,0.6,Low group
29,27,25,0.6,Low group
2,-6,-17,0.6,Low group
0,-7,-18,0.6,Low group
-8,-12,-18,0.6,Low group
1,4,9,0.6,Low group
22,20,18,0.6,Low group
-2,-5,-9,0.6,Low group
3,6,12,0.6,Low group
23,21,17,0.6,Low group
12,6,-1,0.6,Low group
-18,-18,-18,0.6,Low group
-9,-1,10,0.6,Low group
0,-7,-17,0.6,Low group
9,12,16,0.6,Low group
14,8,0,0.6,Low group
11,14,18,0.6,Low group
7,4,0,0.6,Low group
-9,-15,-22,0.6,Low group
13,14,16,0.6,Low group
2,-5,-16,0.6,Low group
16,13,9,0.6,Low group
-1,-2,-3,0.6,Low group
-3,4,16,0.6,Low group
30,24,16,0.6,Low group
6,5,5,0.6,Low group
-12,-8,0,0.6,Low group
15,8,-2,0.6,Low group
-17,-19,-22,0.6,Low group
-7,-4,0,0.6,Low group
-10,-9,-7,0.6,Low group
-4,-12,-23,0.6,Low group
-9,-11,-12,0.6,Low group
-6,0,11,0.6,Low group
3,5,8,0.6,Low group
-7,1,15,0.6,Low group
19,13,3,0.6,Low group
17,19,22,0.6,Low group
-18,-12,-4,0.6,Low group
-1,1,7,0.6,Low group
-12,-12,-11,0.6,Low group
-7,-14,-24,0.6,Low group
-8,-15,-24,0.6,Low group
36,31,24,0.6,Low group
13,9,3,0.6,Low group
6,-1,-11,0.6,Low group
9,1,-9,0.6,Low group
-7,-5,-1,0.6,Low group
33,29,23,0.6,Low group
9,12,18,0.6,Low group
14,13,11,0.6,Low group
17,11,2,0.6,Low group
-5,0,7,0.6,Low group
-1,-7,-16,0.6,Low group
14,13,11,0.6,Low group
-19,-20,-21,0.6,Low group
8,10,13,0.6,Low group
0,-2,-5,0.6,Low group
-13,-7,2,0.6,Low group
-16,-18,-20,0.6,Low group
20,19,17,0.6,Low group
11,9,6,0.6,Low group
-24,-19,-12,0.6,Low group
-19,-19,-18,0.6,Low group
11,14,20,0.6,Low group
0,6,17,0.6,Low group
-2,-11,-23,0.6,Low group
20,19,18,0.6,Low group
5,6,8,0.6,Low group
13,14,16,0.6,Low group
-9,-13,-18,0.6,Low group
14,16,20,0.6,Low group
-7,-11,-15,0.6,Low group
14,7,-1,0.6,Low group
19,13,5,0.6,Low group
9,2,-8,0.6,Low group
17,20,24,0.6,Low group
25,24,24,0.6,Low group
3,7,13,0.6,Low group
20,22,24,0.6,Low group
-6,-12,-22,0.6,Low group
16,15,14,0.6,Low group
5,2,-2,0.6,Low group
1,-6,-16,0.6,Low group
18,13,6,0.6,Low group
1,0,0,0.6,Low group
21,18,13,0.6,Low group
-5,-7,-10,0.6,Low group
17,17,18,0.6,Low group
13,7,-1,0.6,Low group
-1,8,25,0.6,Low group
0,7,18,0.6,Low group
8,1,-8,0.6,Low group
-17,-11,-1,0.6,Low group
-3,-6,-9,0.6,Low group
12,12,14,0.6,Low group
2,-1,-5,0.6,Low group
-1,0,3,0.6,Low group
-11,-9,-5,0.6,Low group
-5,2,15,0.6,Low group
-10,-8,-6,0.6,Low group
7,4,2,0.6,Low group
3,0,-3,0.6,Low group
-27,-24,-19,0.6,Low group
6,10,17,0.6,Low group
-19,-19,-17,0.6,Low group
4,2,2,0.6,Low group
-12,-14,-15,0.6,Low group
13,11,8,0.6,Low group
-13,-17,-21,0.6,Low group
-1,6,18,0.6,Low group
14,15,18,0.6,Low group
2,-4,-14,0.6,Low group
-17,-16,-15,0.6,Low group
6,1,-4,0.6,Low group
17,15,12,0.6,Low group
9,9,9,0.6,Low group
5,12,24,0.6,Low group
7,8,10,0.6,Low group
-1,-1,0,0.6,Low group
13,15,18,0.6,Low group
5,5,5,0.6,Low group
-12,-17,-24,0.6,Low group
-1,0,3,0.6,Low group
2,0,-5,0.6,Low group
17,14,11,0.6,Low group
0,8,20,0.6,Low group
-12,-17,-23,0.6,Low group
2,6,12,0.6,Low group
10,12,17,0.6,Low group
-24,-20,-14,0.6,Low group
-5,-6,-8,0.6,Low group
15,16,17,0.6,Low group
-3,-3,-4,0.6,Low group
28,23,17,0.6,Low group
34,29,22,0.6,Low group
17,16,15,0.6,Low group
2,4,9,0.6,Low group
6,4,2,0.6,Low group
11,12,15,0.6,Low group
30,24,17,0.6,Low group
29,24,17,0.6,Low group
6,13,23,0.6,Low group
-2,-11,-24,0.6,Low group
0,0,2,0.6,Low group
-9,-7,-5,0.6,Low group
-11,-14,-17,0.6,Low group
-14,-11,-5,0.6,Low group
17,11,3,0.6,Low group
-22,-17,-11,0.6,Low group
24,21,17,0.6,Low group
28,23,17,0.6,Low group
8,4,1,0.6,Low group
-1,-6,-14,0.6,Low group
-2,2,11,0.6,Low group
-10,-10,-8,0.6,Low group
7,3,-1,0.6,Low group
-6,-14,-24,0.6,Low group
13,16,21,0.6,Low group
7,11,17,0.6,Low group
-4,-9,-15,0.6,Low group
2,-1,-5,0.6,Low group
-10,-9,-5,0.6,Low group
5,3,0,0.6,Low group
-30,-27,-23,0.6,Low group
-3,0,7,0.6,Low group
5,-1,-11,0.6,Low group
8,4,0,0.6,Low group
15,15,15,0.6,Low group
6,2,-4,0.6,Low group
1,7,18,0.6,Low group
-2,-8,-16,0.6,Low group
-3,-9,-17,0.6,Low group
19,12,2,0.6,Low group
-1,6,17,0.6,Low group
-12,-6,2,0.6,Low group
28,21,12,0.6,Low group
-15,-16,-16,0.6,Low group
-28,-25,-22,0.6,Low group
9,12,18,0.6,Low group
-1,3,12,0.6,Low group
-3,3,13,0.6,Low group
0,-8,-20,0.6,Low group
-25,-22,-17,0.6,Low group
-4,5,19,0.6,Low group
-15,-10,-1,0.6,Low group
-15,-13,-8,0.6,Low group
-2,1,7,0.6,Low group
-1,0,1,0.6,Low group
-5,0,6,0.6,Low group
6,4,2,0.6,Low group
-11,-11,-10,0.6,Low group
-10,-11,-12,0.6,Low group
14,14,16,0.6,Low group
4,9,17,0.6,Low group
-5,0,10,0.6,Low group
-14,-10,-4,0.6,Low group
-18,-19,-20,0.6,Low group
-11,-7,-1,0.6,Low group
20,20,22,0.6,Low group
0,-1,-3,0.6,Low group
0,7,20,0.6,Low group
32,26,18,0.6,Low group
-6,2,16,0.6,Low group
-17,-19,-22,0.6,Low group
-2,-8,-17,0.6,Low group
-13,-14,-15,0.6,Low group
6,7,9,0.6,Low group
-1,-10,-23,0.6,Low group
-1,-1,0,0.6,Low group
18,11,2,0.6,Low group
6,0,-11,0.6,Low group
26,22,15,0.6,Low group
22,19,16,0.6,Low group
18,18,17,0.6,Low group
-8,-4,2,0.6,Low group
0,4,11,0.6,Low group
21,21,22,0.6,Low group
-10,-9,-7,0.6,Low group
-7,-6,-5,0.6,Low group
15,7,-3,0.6,Low group
7,7,8,0.6,Low group
-6,1,14,0.6,Low group
-19,-15,-9,0.6,Low group
16,17,19,0.6,Low group
12,14,19,0.6,Low group
-15,-18,-22,0.6,Low group
4,-1,-9,0.6,Low group
2,10,22,0.6,Low group
-2,6,20,0.6,Low group
-17,-17,-17,0.6,Low group
-12,-5,5,0.6,Low group
-14,-17,-21,0.6,Low group
-25,-23,-18,0.6,Low group
-5,0,11,0.6,Low group
8,10,14,0.6,Low group
27,23,19,0.6,Low group
14,8,0,0.6,Low group
0,8,20,0.6,Low group
-11,-3,8,0.6,Low group
-21,-18,-12,0.6,Low group
-2,-11,-23,0.6,Low group
-27,-26,-23,0.6,Low group
-16,-15,-12,0.6,Low group
-12,-9,-4,0.6,Low group
-19,-16,-10,0.6,Low group
21,16,10,0.6,Low group
10,3,-6,0.6,Low group
1,-3,-11,0.6,Low group
-3,3,14,0.6,Low group
-6,1,12,0.6,Low group
16,8,-2,0.6,Low group
4,1,-3,0.6,Low group
-2,-8,-15,0.6,Low group
0,-2,-4,0.6,Low group
-6,1,14,0.6,Low group
-8,-1,9,0.6,Low group
-21,-21,-20,0.6,Low group
11,15,20,0.6,Low group
7,1,-6,0.6,Low group
-5,3,16,0.6,Low group
-23,-21,-17,0.6,Low group
20,16,10,0.6,Low group
4,12,24,0.6,Low group
0,0,-2,0.6,Low group
1,4,9,0.6,Low group
14,12,9,0.6,Low group
0,-6,-15,0.6,Low group
24,18,10,0.6,Low group
0,-7,-17,0.6,Low group
-13,-15,-18,0.6,Low group
18,11,2,0.6,Low group
-4,-3,-1,0.6,Low group
-9,-13,-18,0.6,Low group
-11,-14,-19,0.6,Low group
15,9,0,0.6,Low group
-28,-25,-20,0.6,Low group
4,1,-1,0.6,Low group
4,8,16,0.6,Low group
29,23,14,0.6,Low group
18,17,18,0.6,Low group
-16,-19,-23,0.6,Low group
-11,-4,6,0.6,Low group
-10,-11,-11,0.6,Low group
-13,-17,-23,0.6,Low group
-10,-10,-11,0.6,Low group
11,14,21,0.6,Low group
19,12,2,0.6,Low group
22,16,8,0.6,Low group
27,23,17,0.6,Low group
-7,-12,-20,0.6,Low group
0,6,15,0.6,Low group
-5,-12,-22,0.6,Low group
3,4,7,0.6,Low group
-14,-14,-12,0.6,Low group
-25,-21,-15,0.6,Low group
16,16,16,0.6,Low group
-22,-19,-14,0.6,Low group
20,20,21,0.6,Low group
-24,-20,-13,0.6,Low group
-6,-1,8,0.6,Low group
6,-1,-14,0.6,Low group
5,5,6,0.6,Low group
2,5,12,0.6,Low group
-13,-15,-17,0.6,Low group
3,-3,-14,0.6,Low group
-2,5,17,0.6,Low group
0,0,-2,0.6,Low group
-9,-12,-17,0.6,Low group
33,29,24,0.6,Low group
7,10,14,0.6,Low group
-22,-18,-13,0.6,Low group
27,21,13,0.6,Low group
-9,-5,0,0.6,Low group
-12,-16,-23,0.6,Low group
-5,-8,-12,0.6,Low group
4,1,-3,0.6,Low group
11,16,25,0.6,Low group
12,12,13,0.6,Low group
-5,-13,-24,0.6,Low group
21,19,17,0.6,Low group
-11,-9,-4,0.6,Low group
7,3,-2,0.6,Low group
7,0,-11,0.6,Low group
-6,-12,-21,0.6,Low group
-11,-15,-22,0.6,Low group
30,28,25,0.6,Low group
-11,-7,-1,0.6,Low group
20,16,10,0.6,Low group
-21,-23,-24,0.6,Low group
-2,4,15,0.6,Low group
7,5,2,0.6,Low group
12,11,10,0.6,Low group
15,9,0,0.6,Low group
-6,-13,-21,0.6,Low group
2,-4,-14,0.6,Low group
-16,-19,-23,0.6,Low group
-18,-21,-23,0.6,Low group
-18,-21,-24,0.6,Low group
20,14,6,0.6,Low group
5,2,0,0.6,Low group
9,12,17,0.6,Low group
-23,-22,-21,0.6,Low group
-13,-17,-22,0.6,Low group
-3,-3,-1,0.6,Low group
0,0,0,0.6,Low group
11,8,3,0.6,Low group
13,10,7,0.6,Low group
-6,-7,-8,0.6,Low group
14,6,-4,0.6,Low group
25,22,18,0.6,Low group
2,4,9,0.6,Low group
-7,-13,-21,0.6,Low group
-26,-22,-16,0.6,Low group
4,11,24,0.6,Low group
7,2,-3,0.6,Low group
-20,-16,-10,0.6,Low group
17,11,3,0.6,Low group
-4,0,8,0.6,Low group
-16,-15,-14,0.6,Low group
14,15,16,0.6,Low group
14,8,1,0.6,Low group
19,19,20,0.6,Low group
7,3,-2,0.6,Low group
7,3,-2,0.6,Low group
-12,-17,-24,0.6,Low group
13,15,19,0.6,Low group
-11,-17,-25,0.6,Low group
-10,-8,-2,0.6,Low group
-17,-11,-3,0.6,Low group
-16,-11,-4,0.6,Low group
-10,-5,2,0.6,Low group
-22,-23,-23,0.6,Low group
3,1,0,0.6,Low group
-3,-8,-14,0.6,Low group
25,19,12,0.6,Low group
2,5,10,0.6,Low group
-11,-11,-11,0.6,Low group
5,0,-8,0.6,Low group
-2,-3,-5,0.6,Low group
19,19,20,0.6,Low group
-11,-6,0,0.6,Low group
7,4,0,0.6,Low group
-14,-11,-5,0.6,Low group
-15,-19,-24,0.6,Low group
3,9,19,0.6,Low group
0,-7,-19,0.6,Low group
-24,-25,-24,0.6,Low group
-10,-16,-24,0.6,Low group
8,12,19,0.6,Low group
-17,-16,-15,0.6,Low group
-8,-8,-8,0.6,Low group
0,1,5,0.6,Low group
18,16,13,0.6,Low group
13,8,0,0.6,Low group
-2,-10,-20,0.6,Low group
-3,2,12,0.6,Low group
-16,-16,-17,0.6,Low group
-9,-3,5,0.6,Low group
-10,-10,-8,0.6,Low group
17,19,24,0.6,Low group
9,6,3,0.6,Low group
-5,-3,1,0.6,Low group
3,8,16,0.6,Low group
-4,-5,-7,0.6,Low group
17,12,4,0.6,Low group
-10,-13,-17,0.6,Low group
36,30,23,0.6,Low group
6,0,-8,0.6,Low group
-1,1,7,0.6,Low group
-3,-12,-25,0.6,Low group
-17,-17,-16,0.6,Low group
0,-9,-22,0.6,Low group
23,20,17,0.6,Low group
31,28,24,0.6,Low group
20,20,19,0.6,Low group
19,13,6,0.6,Low group
11,15,21,0.6,Low group
0,6,18,0.6,Low group
-30,-28,-24,0.6,Low group
-28,-26,-23,0.6,Low group
-10,-11,-10,0.6,Low group
-1,3,11,0.6,Low group
11,15,23,0.6,Low group
-12,-12,-12,0.6,Low group
-5,-2,3,0.6,Low group
24,19,12,0.6,Low group
-16,-15,-13,0.6,Low group
-9,-12,-18,0.6,Low group
9,7,5,0.6,Low group
5,4,4,0.6,Low group
-25,-20,-14,0.6,Low group
-13,-12,-10,0.6,Low group
-4,3,17,0.6,Low group
-3,0,7,0.6,Low group
15,8,-1,0.6,Low group
2,7,15,0.6,Low group
14,16,18,0.6,Low group
3,0,-3,0.6,Low group
9,9,10,0.6,Low group
-6,0,8,0.6,Low group
14,15,18,0.6,Low group
27,20,10,0.6,Low group
-14,-12,-8,0.6,Low group
4,7,13,0.6,Low group
12,17,25,0.6,Low group
29,24,17,0.6,Low group
2,0,-5,0.6,Low group
5,7,12,0.6,Low group
18,11,2,0.6,Low group
7,10,16,0.6,Low group
-18,-18,-18,0.6,Low group
-7,-13,-23,0.6,Low group
-21,-17,-10,0.6,Low group
14,10,5,0.6,Low group
7,11,17,0.6,Low group
10,11,13,0.6,Low group
-7,-10,-13,0.6,Low group
0,0,-2,0.6,Low group
-19,-18,-15,0.6,Low group
-2,1,8,0.6,Low group
-6,-2,3,0.6,Low group
-3,3,15,0.6,Low group
-20,-18,-15,0.6,Low group
-7,-12,-19,0.6,Low group
-3,-6,-9,0.6,Low group
